Institution,Year,,Mean_Tone_Score,Median_Tone_Score,[ID],INSTITUTION,Institution_std,TLO Age,MEDSCHOOL,corrected_medschool,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,ID,Duplicates,Num Duplicates,Institution Founding Year,Age_of_uni
Drexel University,2013,Drexel University2013,0.461587951,0.496673895,71385,Cornell University,Cornell University,34,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,765763067,,162,445021002,28751375,6613758,3106623,816,19,5,17,137,8,134,142,161,1,0,"$196,863.00 ",1,440,201,"$3,249,036.00 ","$309,248.00 ","$4,344,987.00 ","$19,878.79 ",7852122,4406223,395,,,196,2,185,9,330,72,0,25,58,10,4,8,0,4,10,15,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.33,0.00%,0,No,0,No,59.30%,1664,2013Drexel University,283,17,10,3,,,,University of South Alabama2010,0,1,1891,134
Drexel University,2015,Drexel University2015,0.461587951,0.496673895,71385,Cornell University,Cornell University,36,1,1,yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,817533145,,94,440806031,40671859,7289810,3609426,1135,34,15,16,58,20,139,50,84,10,0,"$9,456.00 ",0,376,202,"$3,668,595.00 ","$434,727.00 ","$4,739,863.00 ","$23,586.13 ",8420247,4742196,357,,,111,0,111,0,301,109,0,10,75,6,10,15,0,14,9,18,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,50.00%,1663,2015Drexel University,283,15,10,3,0.069705844,0.04647056,0.013941168,Lehigh University1996,0,1,1891,134
Drexel University,2011,Drexel University2011,0.461587951,0.496673895,71385,Cornell University,Cornell University,32,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,795968323,,162,490216801,23003299,5562831,2398078,883,22,1,9,143,10,117,130,152,10,,"$1,503,289.00 ",1,367,127,"$2,557,690.00 ","$466,829.00 ","$5,339,222.00 ","$23,171.59 ",8503975,4442996,367,,,174,2,162,10,364,82,0,21,62,2,5,10,0,1,11,17,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,30.00%,1663,2011Drexel University,283,49,40,9,0.2901984,0.23689665,0.053301744,North Dakota State University2010120s_NorthDakotaStateUniversity_IPPolicy_2010.txt,0,1,1891,134
Drexel University,2012,Drexel University2012,0.461587951,0.496673895,71385,Cornell University,Cornell University,33,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,802386590,,182,472673138,31364899,5386858,3037493,816,29,7,8,159,15,122,148,177,5,0,"$474,521.00 ",2,372,136,"$5,719,488.00 ","$273,098.00 ","$7,257,541.00 ","$24,633.09 ",9606906,3412897,390,,,207,3,202,2,320,90,0,23,63,5,4,7,0,4,11,15,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.33,0.00%,0,No,0,No,50.00%,1662,2012Drexel University,283,19,8,5,0.054490887,0.022943532,0.014339707,Brown University1994,0,1,1891,134
Drexel University,2014,Drexel University2014,0.461587951,0.496673895,71385,Cornell University,Cornell University,35,1,1,yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,777036076,,107,439731397,33618732,7110038,3180833,960,21,10,5,89,13,123,76,97,10,0,"$23,370.00 ",2,417,223,"$5,268,967.00 ","$242,667.00 ","$7,195,087.00 ","$31,424.55 ",11124292,5831955,354,,,154,0,151,3,292,96,0,12,62,7,6,11,0,9,10,18,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.33,0.00%,0,No,0,No,59.30%,1661,2014Drexel University,283,16,10,,,,,University of South Alabama2012,0,1,1891,134
Drexel University,2017,Drexel University2017,0.461587951,0.496673895,71385,Cornell University,Cornell University,38,1,1,yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,820545611,,87,431912708,48296051,6539380,3718756,977,20,10,8,65,14,143,56,76,11,,"$97,932.00 ",1,532,267,"$4,929,076.00 ","$479,126.00 ","$8,724,565.00 ","$26,540.66 ",11545189,6518181,435,,,142,12,128,2,254,130,0,3,83,11,10,15,0,13,9,20,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,15.00%,1,Yes,0,No,,1661,2017Drexel University,283,,,,,,,Albert Einstein/Yeshiva2017,0,1,1891,134
Drexel University,2010,Drexel University2010,0.461587951,0.496673895,71385,Cornell University,Cornell University,31,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,764244588,,37,461168517,21748898,5885736,2712632,553,19,6,8,17,12,40,12,31,6,0,"$152,055.00 ",2,207,113,"$2,528,646.00 ","$1,185,064.00 ","$8,406,801.00 ","$37,597.09 ",11579905,8899204,308,,,142,4,137,1,280,69,0,20,61,1,11,12,0,6,11,17,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,50.00%,1660,2010Drexel University,283,28,6,4,0.13011757,0.027882336,0.018588224,Lehigh University1995,0,1,1891,134
Drexel University,2019,Drexel University2019,0.452275511,0.496139075,71385,Cornell University,Cornell University,40,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1144600000,,94,525100000,56900000,7829007,3506000,,26,15,8,71,15,119,63,89,5,,$574.00 ,0,521,300,"$3,942,692.00 ","$2,721,696.00 ","$7,795,691.00 ","$23,623.19 ",12118698,8175432,513,,,179,11,164,3,310,94,0,31,91,5,12,19,0,,9,21,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,30.00%,1658,2019Drexel University,283,41,24,15,0.24281906,0.14213799,0.088836245,North Dakota State University2009,0,1,1891,134
Drexel University,2001,Drexel University2001,,,95048,Cornell Research Foundation Inc.,Cornell University,22,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,414600000,,76,253100000,21200000,2840000,1250000,650,34,2,23,45,8,,42,,,,"$8,150,000.00 ",2,220,130,"$2,360,000.00 ", ,"$10,670,000.00 ","$64,526.32 ",12260000,1450000,190,,,18,,,,206,115,0,,23,,1,1,0,0,7,9,,,,,,,,,,,,,,,,,,cornell university,0,No,50.00%,50.00%,50.00%,25.00%,25.00%,25.00%,25.00%,35.71%,46.25%,0.46,,,,,,,,,1658,2001Drexel University,283,,,,,,,University of Texas Houston Hlth. Sci. Ctr.2023,0,1,1891,134
Drexel University,2016,Drexel University2016,0.461587951,0.496673895,71385,Cornell University,Cornell University,37,1,1,yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,827059793,,83,425017563,49853098,6068924,3246595,964,23,9,11,59,13,156,50,73,10,0,"$3,266.00 ",0,440,234,"$6,379,207.00 ","$316,933.00 ","$9,485,454.00 ","$34,283.52 ",12307783,5925310,359,,,124,0,122,1,278,107,0,5,78,10,6,11,0,9,9,20,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,37.50%,1656,2016Drexel University,283,31,24,2,0.11648676,0.090183295,0.007515275,Rice University2000,0,1,1891,134
Drexel University,2023,Drexel University2023,0.452275511,0.496139075,71385,Cornell University,Cornell University,44,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1451900000,,17,705100000,59400000,9948053,5132701,1020,25,16,4,96,,,76,101,17,,"$124,772.00 ",1,607,379,"$4,886,288.00 ","$1,025,605.00 ","$10,334,998.00 ","$48,872.10 ",15150350,10139290,310,131,,151,0,149,0,345,103,0,6,108,4,9,15,0,15,15,26,1,1,23,6,21,49,7,22,72,,,0,No,,,0,No,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,50.00%,1655,2023Drexel University,283,22,10,4,0.10900466,0.04954757,0.019819029,Tulane University1993,0,1,1891,134
Drexel University,2020,Drexel University2020,0.452275511,0.496139075,71385,Cornell University,Cornell University,41,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1190000000,,69,562000000,56700000,6998303,5212692,1033,23,10,12,43,14,227,39,62,7,0,"$418,975.00 ",0,497,321,"$4,985,229.00 ","$1,155,887.00 ","$13,579,186.00 ","$29,490.97 ",15364797,9960593,521,,,188,14,168,7,364,127,0,9,100,2,9,14,0,10,10,21,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,0.33,0.00%,0,No,0,No,54.81%,1655,2020Drexel University,283,7,,,,,,University of Denver2007,0,1,1891,134
Drexel University,2021,Drexel University2021,0.452275511,0.496139075,71385,Cornell University,Cornell University,42,1,1,Yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1220000000,,94,585800000,73200000,9195629,4572625,1019,19,9,9,74,11,162,61,80,14,,"$394,226.00 ",0,561,360,"$6,558,222.00 ","$1,433,693.00 ","$11,447,676.00 ","$36,859.36 ",16070680,9118231,436,149,,184,10,161,3,419,126,0,12,124,11,13,18,0,16,12,19,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,50.00%,1654,2021Drexel University,283,6,5,6,0.027882336,0.02323528,0.027882336,Lehigh University1998,0,1,1891,134
Drexel University,2018,Drexel University2018,0.452275511,0.496139075,71385,Cornell University,Cornell University,39,1,1,yes,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1074000000,,79,471300000,65500000,7204866,3530858,985,16,7,10,61,8,85,52,68,11,,"$236,377.00 ",2,506,274,"$11,733,384.00 ","$361,197.00 ","$14,556,165.00 ","$46,505.54 ",18230173,6260412,392,,,189,12,167,5,296,109,0,3,78,11,3,15,0,7,9,20,,,,,,,,,,,,,,,,,,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,50.00%,1653,2018Drexel University,283,14,8,7,0.06505878,0.03717645,0.03252939,Lehigh University1997,0,1,1891,134
Drexel University,2022,Drexel University2022,0.452275511,0.496139075,71385,Cornell University,Cornell University,43,1,1,YES,36,NY,0,5U,1,0,R1,1,Private,1,Yes,1,Rural,1,Yes,1180000000,,92,636500000,55300000,8801318,5134755,908,16,11,16,64,12,,65,81,11,,"$1,347,203.00 ",3,540,369,"$20,239,511.00 ","$1,652,344.00 ","$28,048,592.00 ","$75,692.49 ",31715155,10128441,419,177,,177,1,169,4,327,79,0,9,102,8,8,12,0,10,19,20,1,0,15,2,41,22,3,41,37,0,No,0,No,0,No,0,No,cornell university,1,Yes,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,33.00%,0.33,,,0.00%,0,No,0,No,50.00%,1651,2022Drexel University,283,30,26,7,0.13286683,0.11515125,0.031002259,Montana State University2003,0,1,1891,134
Duke University,1993,Duke University1993,0.507398352,0.499425025,71435,Duke University,Duke University,7,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,189201948,,27,136782324,34583815,709770,262559,140,,5,,,,,,,,, ,,44,, ,"$45,517.00 ","$194,275.00 ","$7,546.89 ",641486, ,85,,,55,,,,86,12,0,,,,,,1,,3,4,,,,,,,,,,,,,,,,,,duke university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,40.00%,1651,1993Duke University,574,203,180,65,0.18293777,0.16221082,0.058576133,Penn State University2001,0,1,1838,187
Duke University,1998,Duke University1998,0.528124439,0.50061668,71435,Duke University,Duke University,12,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,282000000,,49,172000000,65000000,1173780,283630,258,29,2,29,17,3,,20,,,,$0.00 ,,45,,"$813,930.00 ", ,"$428,530.00 ","$11,773.93 ",1318680,504750,112,,,65,,,,87,37,0,,,0,1,1,0,,7,8,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,30.00%,1650,1998Duke University,574,29,6,3,0.17175007,0.035534497,0.017767249,North Dakota State University1998,0,1,1838,187
Duke University,1997,Duke University1997,0.528124439,0.50061668,71435,Duke University,Duke University,11,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,360977000,,38,186687000,49500000,1124800,665913,180,21,1,33,5,0,,17,,,, ,,,, , ,"$1,061,113.00 ","$10,410.96 ",1520000, ,146,,,40,,,,69,31,0,,,,0,0,1,,5,8,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,,1649,1997Duke University,574,,,,,,,University of Texas Medical Branch (Galveston)2006,0,1,1838,187
Duke University,1994,Duke University1994,0.507398352,0.499425025,71435,Duke University,Duke University,8,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,206879693,,25,148766567,30281281,731331,381531,144,,7,,,,,,,,, ,,47,, ,"$114,377.00 ","$1,206,363.00 ","$15,879.21 ",1556163, ,98,,,25,,,,73,30,0,,,,,0,1,,3,4,,,,,,,,,,,,,,,,,,duke university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,50.00%,1647,1994Duke University,574,22,5,6,0.10900466,0.024773786,0.029728543,Tulane University1997,0,1,1838,187
Duke University,1999,Duke University1999,0.528124439,0.50061668,71435,Duke University,Duke University,13,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,334505814,,41,186810664,121629873,1241331,565312,248,15,4,24,15,2,,26,,,,$0.00 ,,73,37,"$1,216,068.00 ","$34,158.00 ","$924,334.00 ","$13,916.11 ",1600353,384285,115,,,76,,,,111,43,0,8,7,0,0,2,0,,5,13,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,37.50%,1647,1999Duke University,574,77,56,34,0.28933808,0.2104277,0.12775967,Rice University2006,0,1,1838,187
Duke University,1995,Duke University1995,0.507398352,0.499425025,71435,Duke University,Duke University,9,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,203455346,,22,148590850,30281281,877795,361520,150,,0,,,,,,,,, ,,22,, ,"$112,983.00 ","$1,274,100.00 ","$18,846.05 ",1790375, ,95,,,45,,,,139,32,0,,,,,1,0,,4,4,,,,,,,,,,,,,,,,,,duke university,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,40.00%,1647,1995Duke University,574,28,37,1,0.13414459,0.1772625,0.004790878,University of Idaho2012,0,1,1838,187
Duke University,2003,Duke University2003,0.528124439,0.50061668,71435,Duke University,Duke University,17,1,1,yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,474953669,,39,306872238,122180800,2906215,999088,354,21,9,16,15,8,,18,,,,$0.00 ,0,129,63,"$1,846,421.00 ","$77,773.00 ","$886,447.00 ","$22,348.59 ",2793574,947153,125,,,90,,,,155,50,0,10,13,0,1,1,0,1,3,19,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,,,,,,,1647,2003Duke University,574,,,,,,,Tufts University2020,0,1,1838,187
Duke University,2005,Duke University2005,0.528124439,0.50061668,71435,Duke University,Duke University,19,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,510372000,,29,376545000,85667000,1266475,1004354,405,7,4,13,12,4,51,15,22,7,,$0.00 ,0,106,79,"$2,569,755.00 ","$104,503.00 ","$3,450,131.00 ","$29,001.97 ",3712252,1142497,128,,,55,0,49,6,121,25,0,3,35,0,2,3,0,3,3,17,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,0.5,0.00%,0,No,0,No,,1647,2005Duke University,574,,,,,,,University of Denver2014,0,1,1838,187
Duke University,2004,Duke University2004,0.528124439,0.50061668,71435,Duke University,Duke University,18,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,492040666,,51,347986030,94434423,3195582,1733912,391,20,11,22,19,10,70,31,,,, ,0,73,32, ,"$60,743.00 ","$2,393,596.00 ","$30,356.43 ",3855266, ,127,,,38,5,25,8,114,32,0,4,49,0,9,10,0,8,4,19,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,,1647,2004Duke University,574,,,,,,,University of Idaho2016,0,1,1838,187
Duke University,2006,Duke University2006,0.528124439,0.50061668,71435,Duke University,Duke University,20,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,589637000,,51,413198000,123721000,2899830,1491367,470,18,0,15,26,10,53,27,45,6,,"$144,389.00 ",0,127,63,"$2,804,881.00 ","$23,112.00 ","$2,716,084.00 ","$25,778.42 ",4124547,1175277,160,,,78,0,72,6,157,39,0,14,38,0,4,5,0,5,5,22,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,0.5,0.00%,0,No,0,No,59.30%,1647,2006Duke University,574,17,6,4,,,,University of South Alabama2001,0,1,1838,187
Duke University,2000,Duke University2000,0.528124439,0.50061668,71435,Duke University,Duke University,14,1,1,YES,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,340295260,,48,204277888,109809238,1753926,977356,322,26,5,23,22,3,,22,,,,"$2,347,864.00 ",1,101,60,"$1,400,175.00 ","$46,466.00 ","$3,552,205.00 ","$27,571.82 ",4328775,580736,157,,,68,,,,112,32,0,6,8,0,2,3,0,3,3,14,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,0.5,0.00%,0,No,0,No,80.25%,1647,2000Duke University,574,8,,1,,,,University of Denver2013,0,1,1838,187
Duke University,2002,Duke University2002,0.528124439,0.50061668,71435,Duke University,Duke University,16,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,404488000,,51,261366000,99807000,2209571,1085983,384,24,4,27,22,2,,27,,,,"$53,838.00 ",0,129,58,"$4,001,885.00 ","$435,095.00 ","$3,853,728.00 ","$37,423.43 ",4977316,921593,133,,,67,,,,137,45,0,9,12,2,3,3,0,2,3,19,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,15.00%,0,No,0,No,,1644,2002Duke University,574,,,,,,,Creighton University2014,1,2,1838,187
Duke University,2001,Duke University2001,0.528124439,0.50061668,71435,Duke University,Duke University,15,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,356390333,,49,218171976,104066969,2755683,1421561,328,23,6,25,19,5,,26,,,,"$18,500.00 ",0,122,56,"$4,531,394.00 ","$96,286.00 ","$4,385,171.00 ","$37,876.11 ",5719293,1169399,151,,,71,,,,116,50,0,20,10,0,5,5,0,3,2,16,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,,1644,2001Duke University,574,,,,,,,Creighton University2014,1,2,1838,187
Duke University,2007,Duke University2007,0.528124439,0.50061668,71435,Duke University,Duke University,21,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,703528206,,87,461352648,153586999,2732683,790933,573,20,4,45,30,12,97,58,78,9,,"$86,984.00 ",1,184,94,"$2,991,694.00 ","$156,375.00 ","$4,773,464.00 ","$36,103.30 ",6715214,3636536,186,,21,73,0,71,2,171,40,0,4,43,1,3,3,0,3,9,16,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,50.00%,1642,2007Duke University,574,22,17,4,0.097435676,0.0752912,0.017715577,Montana State University2010,0,1,1838,187
Duke University,2008,Duke University2008,0.528124439,0.50061668,71435,Duke University,Duke University,22,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,678184248,,96,451982674,157420019,3585844,2334978,639,29,5,52,36,8,132,59,88,8,,"$714,477.00 ",1,210,98,"$5,472,478.00 ","$136,751.00 ","$14,340,637.00 ","$79,956.43 ",15591503,9404548,195,,19,102,14,69,19,202,32,0,12,47,1,5,7,0,5,11,17,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,30.00%,1641,2008Duke University,574,14,4,5,0.08291382,0.023689665,0.029612081,North Dakota State University1997,0,1,1838,187
Duke University,2009,Duke University2009,0.528124439,0.50061668,71435,Duke University,Duke University,23,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,709803045,,97,438970952,196360803,3523529,2030839,689,29,6,48,45,4,,63,92,5,,"$666,591.00 ",3,255,110,"$7,706,571.00 ","$408,659.00 ","$17,555,554.00 ","$99,209.60 ",19048244,10675082,192,,,155,33,93,29,175,34,0,12,46,0,3,4,0,4,10,16,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,0.5,0.00%,0,No,0,No,50.00%,1640,2009Duke University,574,26,12,12,0.074566476,0.034415297,0.034415297,Brown University1998,0,1,1838,187
Duke University,2011,Duke University2011,0.528124439,0.50061668,71435,Duke University,Duke University,25,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,854368058,,102,523063348,229806636,4876814,2231186,743,32,12,66,22,14,97,61,93,9,0,"$5,087,926.00 ",4,216,83,"$2,550,896.00 ","$181,951.00 ","$21,835,850.00 ","$96,764.74 ",24481478,16842656,253,,,111,0,109,2,265,52,0,27,53,2,4,5,0,3,10,16,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,0.00%,0,No,0,No,,1640,2011Duke University,574,,,,,,,Creighton University2016120s_CreightonUniversity_IPPolicy_2016.txt,1,2,1838,187
Duke University,2012,Duke University2012,0.528124439,0.50061668,71435,Duke University,Duke University,26,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,840113651,,123,491327781,236366095,4179765,1624911,799,34,9,65,40,18,143,81,115,8,,"$436,893.00 ",2,256,99,"$2,540,222.00 ","$187,096.00 ","$22,035,417.00 ","$114,373.35 ",24590271,21613156,215,,,113,0,110,3,280,50,0,17,58,1,3,6,0,6,9,16,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,15.00%,0,No,0,No,,1639,2012Duke University,574,,,,,,,Creighton University2016120s_CreightonUniversity_IPPolicy_2016.txt,1,2,1838,187
Duke University,2010,Duke University2010,0.528124439,0.50061668,71435,Duke University,Duke University,24,1,1,Yes,37,NC,0,5U,1,0,R1,1,Private,1,Yes,3,Urban,0,No,826993375,,99,482024803,265748583,3868220,1631600,738,30,10,42,41,16,97,63,93,6,0,"$2,208,535.00 ",3,213,91,"$10,221,309.00 ","$127,956.00 ","$23,496,906.00 ","$120,250.12 ",25733526,13303682,214,,,125,0,120,5,282,43,0,23,50,1,2,5,0,3,10,16,,,,,,,,,,,,,,,,,,duke university,0,No,50.00%,50.00%,50.00%,50.00%,50.00%,33.00%,33.00%,45.14%,49.66%,0.5,,,,,,,,,1638,2010Duke University,574,,,,,,,Tufts University2023,0,1,1838,187
